second,I_red_angle(rad)
153,-2.6474,-2.6947,-2.7281,-2.5746,-2.217
154,-2.6475,-2.6948,-2.7281,-2.5746,-2.217
155,-2.6475,-2.6948,-2.7281,-2.5746,-2.2171
156,-2.6475,-2.6948,-2.7282,-2.5747,-2.2171
157,-2.6475,-2.6948,-2.7282,-2.5747,-2.2171
158,-2.6476,-2.6949,-2.7282,-2.5747,-2.2171
159,-2.6476,-2.6949,-2.7282,-2.5748,-2.2172
160,-2.6476,-2.6949,-2.7283,-2.5748,-2.2172
161,-2.6476,-2.6949,-2.7283,-2.5748,-2.2172
162,-2.6476,-2.695,-2.7283,-2.5749,-2.2172
163,-2.6477,-2.695,-2.7283,-2.5749,-2.2173
164,-2.6477,-2.695,-2.7284,-2.5749,-2.2173
165,-2.6477,-2.695,-2.7284,-2.5749,-2.2173
166,-2.6477,-2.6951,-2.7284,-2.575,-2.2173
167,-2.6478,-2.6951,-2.7284,-2.575,-2.2173
168,-2.6478,-2.6951,-2.7285,-2.575,-2.2174
169,-2.6478,-2.6951,-2.7285,-2.5751,-2.2174
170,-2.6478,-2.6951,-2.7285,-2.5751,-2.2174
171,-2.6479,-2.6952,-2.7285,-2.5751,-2.2174
172,-2.6479,-2.6952,-2.7285,-2.5751,-2.2175
173,-2.6479,-2.6952,-2.7286,-2.5752,-2.2175
174,-2.6479,-2.6952,-2.7286,-2.5752,-2.2175
175,-2.6479,-2.6953,-2.7286,-2.5752,-2.2175
176,-2.648,-2.6953,-2.7286,-2.5753,-2.2176
177,-2.648,-2.6953,-2.7287,-2.5753,-2.2176
178,-2.648,-2.6953,-2.7287,-2.5753,-2.2176
179,-2.648,-2.6954,-2.7287,-2.5754,-2.2176
180,-2.6481,-2.6954,-2.7287,-2.5754,-2.2176
181,-2.6481,-2.6954,-2.7288,-2.5754,-2.2177
182,-2.6481,-2.6954,-2.7288,-2.5754,-2.2177
183,-2.6481,-2.6954,-2.7288,-2.5755,-2.2177
184,-2.6481,-2.6955,-2.7288,-2.5755,-2.2177
185,-2.6482,-2.6955,-2.7288,-2.5755,-2.2177
186,-2.6482,-2.6955,-2.7289,-2.5755,-2.2178
187,-2.6482,-2.6955,-2.7289,-2.5756,-2.2178
188,-2.6482,-2.6956,-2.7289,-2.5756,-2.2178
189,-2.6482,-2.6956,-2.7289,-2.5756,-2.2178
190,-2.6483,-2.6956,-2.729,-2.5757,-2.2179
191,-2.6483,-2.6956,-2.729,-2.5757,-2.2179
192,-2.6483,-2.6956,-2.729,-2.5757,-2.2179
193,-2.6483,-2.6957,-2.729,-2.5757,-2.2179
194,-2.6484,-2.6957,-2.729,-2.5758,-2.2179
195,-2.6484,-2.6957,-2.7291,-2.5758,-2.218
196,-2.6484,-2.6957,-2.7291,-2.5758,-2.218
197,-2.6484,-2.6957,-2.7291,-2.5758,-2.218
198,-2.6484,-2.6958,-2.7291,-2.5759,-2.218
199,-2.6485,-2.6958,-2.7291,-2.5759,-2.218
200,-2.6485,-2.6958,-2.7292,-2.5759,-2.2181
201,-2.6485,-2.6958,-2.7292,-2.5759,-2.2181
202,-2.6485,-2.6958,-2.7292,-2.576,-2.2181
203,-2.6485,-2.6959,-2.7292,-2.576,-2.2181
204,-2.6485,-2.6959,-2.7292,-2.576,-2.2181
205,-2.6486,-2.6959,-2.7293,-2.576,-2.2182
206,-2.6486,-2.6959,-2.7293,-2.5761,-2.2182
207,-2.6486,-2.6959,-2.7293,-2.5761,-2.2182
208,-2.6486,-2.696,-2.7293,-2.5761,-2.2182
209,-2.6486,-2.696,-2.7293,-2.5761,-2.2182
210,-2.6487,-2.696,-2.7294,-2.5762,-2.2182
211,-2.6487,-2.696,-2.7294,-2.5762,-2.2183
212,-2.6487,-2.696,-2.7294,-2.5762,-2.2183
213,-2.6487,-2.6961,-2.7294,-2.5762,-2.2183
214,-2.6487,-2.6961,-2.7294,-2.5763,-2.2183
215,-2.6488,-2.6961,-2.7295,-2.5763,-2.2183
216,-2.6488,-2.6961,-2.7295,-2.5763,-2.2184
217,-2.6488,-2.6961,-2.7295,-2.5763,-2.2184
218,-2.6488,-2.6961,-2.7295,-2.5764,-2.2184
219,-2.6488,-2.6962,-2.7295,-2.5764,-2.2184
220,-2.6488,-2.6962,-2.7295,-2.5764,-2.2184
221,-2.6489,-2.6962,-2.7296,-2.5764,-2.2184
222,-2.6489,-2.6962,-2.7296,-2.5764,-2.2185
223,-2.6489,-2.6962,-2.7296,-2.5765,-2.2185
224,-2.6489,-2.6962,-2.7296,-2.5765,-2.2185
225,-2.6489,-2.6963,-2.7296,-2.5765,-2.2185
226,-2.6489,-2.6963,-2.7296,-2.5765,-2.2185
227,-2.649,-2.6963,-2.7297,-2.5765,-2.2185
228,-2.649,-2.6963,-2.7297,-2.5766,-2.2186
229,-2.649,-2.6963,-2.7297,-2.5766,-2.2186
230,-2.649,-2.6963,-2.7297,-2.5766,-2.2186
231,-2.649,-2.6964,-2.7297,-2.5766,-2.2186
232,-2.649,-2.6964,-2.7297,-2.5767,-2.2186
233,-2.6491,-2.6964,-2.7298,-2.5767,-2.2186
234,-2.6491,-2.6964,-2.7298,-2.5767,-2.2187
235,-2.6491,-2.6964,-2.7298,-2.5767,-2.2187
236,-2.6491,-2.6964,-2.7298,-2.5767,-2.2187
237,-2.6491,-2.6965,-2.7298,-2.5768,-2.2187
238,-2.6491,-2.6965,-2.7298,-2.5768,-2.2187
239,-2.6491,-2.6965,-2.7299,-2.5768,-2.2187
240,-2.6492,-2.6965,-2.7299,-2.5768,-2.2188
241,-2.6492,-2.6965,-2.7299,-2.5768,-2.2188
242,-2.6492,-2.6965,-2.7299,-2.5768,-2.2188
243,-2.6492,-2.6965,-2.7299,-2.5769,-2.2188
244,-2.6492,-2.6966,-2.7299,-2.5769,-2.2188
245,-2.6492,-2.6966,-2.7299,-2.5769,-2.2188
246,-2.6492,-2.6966,-2.73,-2.5769,-2.2188
247,-2.6493,-2.6966,-2.73,-2.5769,-2.2189
248,-2.6493,-2.6966,-2.73,-2.577,-2.2189
249,-2.6493,-2.6966,-2.73,-2.577,-2.2189
250,-2.6493,-2.6966,-2.73,-2.577,-2.2189
251,-2.6493,-2.6967,-2.73,-2.577,-2.2189
252,-2.6493,-2.6967,-2.73,-2.577,-2.2189
253,-2.6493,-2.6967,-2.7301,-2.577,-2.2189
254,-2.6493,-2.6967,-2.7301,-2.5771,-2.219
255,-2.6494,-2.6967,-2.7301,-2.5771,-2.219
256,-2.6494,-2.6967,-2.7301,-2.5771,-2.219
257,-2.6494,-2.6967,-2.7301,-2.5771,-2.219
258,-2.6494,-2.6967,-2.7301,-2.5771,-2.219
259,-2.6494,-2.6968,-2.7301,-2.5771,-2.219
260,-2.6494,-2.6968,-2.7301,-2.5771,-2.219
261,-2.6494,-2.6968,-2.7302,-2.5772,-2.219
262,-2.6494,-2.6968,-2.7302,-2.5772,-2.2191
263,-2.6495,-2.6968,-2.7302,-2.5772,-2.2191
264,-2.6495,-2.6968,-2.7302,-2.5772,-2.2191
265,-2.6495,-2.6968,-2.7302,-2.5772,-2.2191
266,-2.6495,-2.6968,-2.7302,-2.5772,-2.2191
267,-2.6495,-2.6968,-2.7302,-2.5772,-2.2191
268,-2.6495,-2.6969,-2.7302,-2.5773,-2.2191
269,-2.6495,-2.6969,-2.7302,-2.5773,-2.2191
270,-2.6495,-2.6969,-2.7303,-2.5773,-2.2191
271,-2.6495,-2.6969,-2.7303,-2.5773,-2.2192
272,-2.6495,-2.6969,-2.7303,-2.5773,-2.2192
273,-2.6496,-2.6969,-2.7303,-2.5773,-2.2192
274,-2.6496,-2.6969,-2.7303,-2.5773,-2.2192
275,-2.6496,-2.6969,-2.7303,-2.5773,-2.2192
276,-2.6496,-2.6969,-2.7303,-2.5774,-2.2192
277,-2.6496,-2.6969,-2.7303,-2.5774,-2.2192
278,-2.6496,-2.697,-2.7303,-2.5774,-2.2192
279,-2.6496,-2.697,-2.7303,-2.5774,-2.2192
280,-2.6496,-2.697,-2.7303,-2.5774,-2.2192
281,-2.6496,-2.697,-2.7304,-2.5774,-2.2193
282,-2.6496,-2.697,-2.7304,-2.5774,-2.2193
283,-2.6496,-2.697,-2.7304,-2.5774,-2.2193
284,-2.6497,-2.697,-2.7304,-2.5774,-2.2193
285,-2.6497,-2.697,-2.7304,-2.5775,-2.2193
286,-2.6497,-2.697,-2.7304,-2.5775,-2.2193
287,-2.6497,-2.697,-2.7304,-2.5775,-2.2193
288,-2.6497,-2.697,-2.7304,-2.5775,-2.2193
289,-2.6497,-2.697,-2.7304,-2.5775,-2.2193
290,-2.6497,-2.697,-2.7304,-2.5775,-2.2193
291,-2.6497,-2.6971,-2.7304,-2.5775,-2.2193
292,-2.6497,-2.6971,-2.7304,-2.5775,-2.2193
293,-2.6497,-2.6971,-2.7304,-2.5775,-2.2194
294,-2.6497,-2.6971,-2.7304,-2.5775,-2.2194
295,-2.6497,-2.6971,-2.7305,-2.5775,-2.2194
296,-2.6497,-2.6971,-2.7305,-2.5775,-2.2194
297,-2.6497,-2.6971,-2.7305,-2.5776,-2.2194
298,-2.6497,-2.6971,-2.7305,-2.5776,-2.2194
299,-2.6497,-2.6971,-2.7305,-2.5776,-2.2194
300,-2.6498,-2.6971,-2.7305,-2.5776,-2.2194
301,-2.6498,-2.6971,-2.7305,-2.5776,-2.2194
302,-2.6498,-2.6971,-2.7305,-2.5776,-2.2194
303,-2.6498,-2.6971,-2.7305,-2.5776,-2.2194
304,-2.6498,-2.6971,-2.7305,-2.5776,-2.2194
305,-2.6498,-2.6971,-2.7305,-2.5776,-2.2194
306,-2.6498,-2.6971,-2.7305,-2.5776,-2.2194
307,-2.6498,-2.6971,-2.7305,-2.5776,-2.2194
308,-2.6498,-2.6971,-2.7305,-2.5776,-2.2195
309,-2.6498,-2.6972,-2.7305,-2.5776,-2.2195
310,-2.6498,-2.6972,-2.7305,-2.5776,-2.2195
311,-2.6498,-2.6972,-2.7305,-2.5776,-2.2195
312,-2.6498,-2.6972,-2.7305,-2.5776,-2.2195
313,-2.6498,-2.6972,-2.7305,-2.5777,-2.2195
314,-2.6498,-2.6972,-2.7306,-2.5777,-2.2195
315,-2.6498,-2.6972,-2.7306,-2.5777,-2.2195
316,-2.6498,-2.6972,-2.7306,-2.5777,-2.2195
317,-2.6498,-2.6972,-2.7306,-2.5777,-2.2195
318,-2.6498,-2.6972,-2.7306,-2.5777,-2.2195
319,-2.6498,-2.6972,-2.7306,-2.5777,-2.2195
320,-2.6499,-2.6972,-2.7306,-2.5777,-2.2195
321,-2.6499,-2.6972,-2.7306,-2.5777,-2.2195
322,-2.6499,-2.6972,-2.7306,-2.5777,-2.2195
323,-2.6499,-2.6972,-2.7306,-2.5777,-2.2195
324,-2.6499,-2.6972,-2.7306,-2.5777,-2.2196
325,-2.6499,-2.6972,-2.7306,-2.5777,-2.2196
326,-2.6499,-2.6972,-2.7306,-2.5777,-2.2196
327,-2.6499,-2.6972,-2.7306,-2.5777,-2.2196
328,-2.6499,-2.6972,-2.7306,-2.5777,-2.2196
329,-2.6499,-2.6973,-2.7306,-2.5778,-2.2196
330,-2.6499,-2.6973,-2.7306,-2.5778,-2.2196
331,-2.6499,-2.6973,-2.7306,-2.5778,-2.2196
332,-2.6499,-2.6973,-2.7306,-2.5778,-2.2196
333,-2.6499,-2.6973,-2.7306,-2.5778,-2.2196
334,-2.6499,-2.6973,-2.7307,-2.5778,-2.2196
335,-2.6499,-2.6973,-2.7307,-2.5778,-2.2196
336,-2.6499,-2.6973,-2.7307,-2.5778,-2.2196
337,-2.6499,-2.6973,-2.7307,-2.5778,-2.2196
338,-2.6499,-2.6973,-2.7307,-2.5778,-2.2196
339,-2.6499,-2.6973,-2.7307,-2.5778,-2.2196
340,-2.65,-2.6973,-2.7307,-2.5778,-2.2196
341,-2.65,-2.6973,-2.7307,-2.5778,-2.2197
342,-2.65,-2.6973,-2.7307,-2.5778,-2.2197
343,-2.65,-2.6973,-2.7307,-2.5778,-2.2197
344,-2.65,-2.6973,-2.7307,-2.5778,-2.2197
345,-2.65,-2.6973,-2.7307,-2.5778,-2.2197
346,-2.65,-2.6973,-2.7307,-2.5779,-2.2197
347,-2.65,-2.6973,-2.7307,-2.5779,-2.2197
348,-2.65,-2.6973,-2.7307,-2.5779,-2.2197
349,-2.65,-2.6973,-2.7307,-2.5779,-2.2197
350,-2.65,-2.6974,-2.7307,-2.5779,-2.2197
351,-2.65,-2.6974,-2.7307,-2.5779,-2.2197
352,-2.65,-2.6974,-2.7307,-2.5779,-2.2197
353,-2.65,-2.6974,-2.7307,-2.5779,-2.2197
354,-2.65,-2.6974,-2.7307,-2.5779,-2.2197
355,-2.65,-2.6974,-2.7308,-2.5779,-2.2197
356,-2.65,-2.6974,-2.7308,-2.5779,-2.2197
357,-2.65,-2.6974,-2.7308,-2.5779,-2.2198
358,-2.65,-2.6974,-2.7308,-2.5779,-2.2198
359,-2.65,-2.6974,-2.7308,-2.5779,-2.2198
360,-2.65,-2.6974,-2.7308,-2.5779,-2.2198
361,-2.6501,-2.6974,-2.7308,-2.5779,-2.2198
362,-2.6501,-2.6974,-2.7308,-2.578,-2.2198
363,-2.6501,-2.6974,-2.7308,-2.578,-2.2198
364,-2.6501,-2.6974,-2.7308,-2.578,-2.2198
365,-2.6501,-2.6974,-2.7308,-2.578,-2.2198
366,-2.6501,-2.6974,-2.7308,-2.578,-2.2198
367,-2.6501,-2.6974,-2.7308,-2.578,-2.2198
368,-2.6501,-2.6974,-2.7308,-2.578,-2.2198
369,-2.6501,-2.6974,-2.7308,-2.578,-2.2198
370,-2.6501,-2.6974,-2.7308,-2.578,-2.2198
371,-2.6501,-2.6975,-2.7308,-2.578,-2.2198
372,-2.6501,-2.6975,-2.7308,-2.578,-2.2198
373,-2.6501,-2.6975,-2.7308,-2.578,-2.2198
374,-2.6501,-2.6975,-2.7308,-2.578,-2.2199
375,-2.6501,-2.6975,-2.7308,-2.578,-2.2199
376,-2.6501,-2.6975,-2.7309,-2.578,-2.2199
377,-2.6501,-2.6975,-2.7309,-2.578,-2.2199
378,-2.6501,-2.6975,-2.7309,-2.578,-2.2199
379,-2.6501,-2.6975,-2.7309,-2.5781,-2.2199
380,-2.6501,-2.6975,-2.7309,-2.5781,-2.2199
381,-2.6501,-2.6975,-2.7309,-2.5781,-2.2199
382,-2.6501,-2.6975,-2.7309,-2.5781,-2.2199
383,-2.6502,-2.6975,-2.7309,-2.5781,-2.2199
384,-2.6502,-2.6975,-2.7309,-2.5781,-2.2199
385,-2.6502,-2.6975,-2.7309,-2.5781,-2.2199
386,-2.6502,-2.6975,-2.7309,-2.5781,-2.2199
387,-2.6502,-2.6975,-2.7309,-2.5781,-2.2199
388,-2.6502,-2.6975,-2.7309,-2.5781,-2.2199
389,-2.6502,-2.6975,-2.7309,-2.5781,-2.2199
390,-2.6502,-2.6975,-2.7309,-2.5781,-2.2199
391,-2.6502,-2.6975,-2.7309,-2.5781,-2.22
392,-2.6502,-2.6976,-2.7309,-2.5781,-2.22
393,-2.6502,-2.6976,-2.7309,-2.5781,-2.22
394,-2.6502,-2.6976,-2.7309,-2.5781,-2.22
395,-2.6502,-2.6976,-2.7309,-2.5781,-2.22
396,-2.6502,-2.6976,-2.7309,-2.5782,-2.22
397,-2.6502,-2.6976,-2.731,-2.5782,-2.22
398,-2.6502,-2.6976,-2.731,-2.5782,-2.22
399,-2.6502,-2.6976,-2.731,-2.5782,-2.22
400,-2.6502,-2.6976,-2.731,-2.5782,-2.22
401,-2.6502,-2.6976,-2.731,-2.5782,-2.22
402,-2.6502,-2.6976,-2.731,-2.5782,-2.22
403,-2.6502,-2.6976,-2.731,-2.5782,-2.22
404,-2.6503,-2.6976,-2.731,-2.5782,-2.22
405,-2.6503,-2.6976,-2.731,-2.5782,-2.22
406,-2.6503,-2.6976,-2.731,-2.5782,-2.22
407,-2.6503,-2.6976,-2.731,-2.5782,-2.22
408,-2.6503,-2.6976,-2.731,-2.5782,-2.2201
409,-2.6503,-2.6976,-2.731,-2.5782,-2.2201
410,-2.6503,-2.6976,-2.731,-2.5782,-2.2201
411,-2.6503,-2.6976,-2.731,-2.5782,-2.2201
412,-2.6503,-2.6976,-2.731,-2.5782,-2.2201
413,-2.6503,-2.6976,-2.731,-2.5783,-2.2201
414,-2.6503,-2.6977,-2.731,-2.5783,-2.2201
415,-2.6503,-2.6977,-2.731,-2.5783,-2.2201
416,-2.6503,-2.6977,-2.731,-2.5783,-2.2201
417,-2.6503,-2.6977,-2.731,-2.5783,-2.2201
418,-2.6503,-2.6977,-2.731,-2.5783,-2.2201
419,-2.6503,-2.6977,-2.7311,-2.5783,-2.2201
420,-2.6503,-2.6977,-2.7311,-2.5783,-2.2201
421,-2.6503,-2.6977,-2.7311,-2.5783,-2.2201
422,-2.6503,-2.6977,-2.7311,-2.5783,-2.2201
423,-2.6503,-2.6977,-2.7311,-2.5783,-2.2201
424,-2.6503,-2.6977,-2.7311,-2.5783,-2.2201
425,-2.6503,-2.6977,-2.7311,-2.5783,-2.2202
426,-2.6504,-2.6977,-2.7311,-2.5783,-2.2202
427,-2.6504,-2.6977,-2.7311,-2.5783,-2.2202
428,-2.6504,-2.6977,-2.7311,-2.5783,-2.2202
429,-2.6504,-2.6977,-2.7311,-2.5783,-2.2202
430,-2.6504,-2.6977,-2.7311,-2.5783,-2.2202
431,-2.6504,-2.6977,-2.7311,-2.5784,-2.2202
432,-2.6504,-2.6977,-2.7311,-2.5784,-2.2202
433,-2.6504,-2.6977,-2.7311,-2.5784,-2.2202
434,-2.6504,-2.6977,-2.7311,-2.5784,-2.2202
435,-2.6504,-2.6978,-2.7311,-2.5784,-2.2202
436,-2.6504,-2.6978,-2.7311,-2.5784,-2.2202
437,-2.6504,-2.6978,-2.7311,-2.5784,-2.2202
438,-2.6504,-2.6978,-2.7311,-2.5784,-2.2202
439,-2.6504,-2.6978,-2.7311,-2.5784,-2.2202
440,-2.6504,-2.6978,-2.7311,-2.5784,-2.2202
441,-2.6504,-2.6978,-2.7312,-2.5784,-2.2202
442,-2.6504,-2.6978,-2.7312,-2.5784,-2.2203
